date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:19:04	176654/176654	---M-Z	200	added ('OK')	text/html	etag:%222b20e-5df2e8159ea23-gzip%22	https://themesdesign.in/symox-node/layouts/layouts-vertical.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/layouts-vertical.html	(from )
13:19:05	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Mar%202023%2006:19:04%20GMT	https://themesdesign.in/robots.txt		(from )
13:19:05	23462/23462	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%225ba6-5df2e81504562%22	https://themesdesign.in/symox-node/layouts/assets/images/favicon.ico	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/favicon.ico	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:05	238718/238718	---M-Z	200	added ('OK')	text/css	etag:%223a47e-5df2e814d8642-gzip%22	https://themesdesign.in/symox-node/layouts/assets/css/bootstrap.min.css	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/css/bootstrap.min.css	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:05	117180/117180	---M-Z	200	added ('OK')	text/css	etag:%221c9bc-5df2e814d76a2-gzip%22	https://themesdesign.in/symox-node/layouts/assets/css/app.min.css	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/css/app.min.css	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:05	385419/385419	---MCZ	200	added ('OK')	text/css	etag:%225e18b-5df2e814d8642-gzip%22	https://themesdesign.in/symox-node/layouts/assets/css/icons.min.css	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/css/icons.min.css	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:06	176744/176744	---M-Z	200	added ('OK')	text/html	etag:%222b268-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/index.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/index.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:06	318/318	---M--	200	added ('OK')	image/svg+xml	etag:%2213e-5df2e81504562%22	https://themesdesign.in/symox-node/layouts/assets/images/logo-sm.svg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/logo-sm.svg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:06	1242/1242	---M--	200	added ('OK')	image/jpeg	etag:%224da-5df2e81504562%22	https://themesdesign.in/symox-node/layouts/assets/images/flags/us.jpg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/flags/us.jpg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:06	1039/1039	---M--	200	added ('OK')	image/jpeg	etag:%2240f-5df2e81504562%22	https://themesdesign.in/symox-node/layouts/assets/images/flags/spain.jpg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/flags/spain.jpg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:07	663/663	---M--	200	added ('OK')	image/jpeg	etag:%22297-5df2e81504562%22	https://themesdesign.in/symox-node/layouts/assets/images/flags/germany.jpg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/flags/germany.jpg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:07	637/637	---M--	200	added ('OK')	image/jpeg	etag:%2227d-5df2e81504562%22	https://themesdesign.in/symox-node/layouts/assets/images/flags/italy.jpg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/flags/italy.jpg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:07	633/633	---M--	200	added ('OK')	image/jpeg	etag:%22279-5df2e81504562%22	https://themesdesign.in/symox-node/layouts/assets/images/flags/russia.jpg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/flags/russia.jpg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:07	9093/9093	---M--	200	added ('OK')	image/jpeg	etag:%222385-5df2e8151cc02%22	https://themesdesign.in/symox-node/layouts/assets/images/users/avatar-4.jpg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/users/avatar-4.jpg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:08	13535/13535	---M--	200	added ('OK')	image/jpeg	etag:%2234df-5df2e8151cc02%22	https://themesdesign.in/symox-node/layouts/assets/images/users/avatar-3.jpg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/users/avatar-3.jpg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:08	9198/9198	---M--	200	added ('OK')	image/jpeg	etag:%2223ee-5df2e8151cc02%22	https://themesdesign.in/symox-node/layouts/assets/images/users/avatar-1.jpg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/users/avatar-1.jpg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:08	138234/138234	---M-Z	200	added ('OK')	text/html	etag:%2221bfa-5df2e81594de3-gzip%22	https://themesdesign.in/symox-node/layouts/contacts-profile.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/contacts-profile.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:08	127118/127118	---M-Z	200	added ('OK')	text/html	etag:%221f08e-5df2e814d6702-gzip%22	https://themesdesign.in/symox-node/layouts/apps-chat.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/apps-chat.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:08	109872/109872	---M-Z	200	added ('OK')	text/html	etag:%221ad30-5df2e8159ea23-gzip%22	https://themesdesign.in/symox-node/layouts/pages-faqs.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/pages-faqs.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:09	4420/4420	---M-Z	200	added ('OK')	text/html	etag:%221144-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/auth-lock-screen.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/auth-lock-screen.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:09	3661/3661	---M-Z	200	added ('OK')	text/html	etag:%22e4d-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/auth-logout.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/auth-logout.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:09	94205/94205	---M-Z	200	added ('OK')	text/html	etag:%2216ffd-5df2e814d6702-gzip%22	https://themesdesign.in/symox-node/layouts/apps-calendar.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/apps-calendar.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:09	122495/122495	---M-Z	200	added ('OK')	text/html	etag:%221de7f-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/email-inbox.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/email-inbox.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:10	101881/101881	---M-Z	200	added ('OK')	text/html	etag:%2218df9-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/email-read.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/email-read.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:10	129789/129789	---M-Z	200	added ('OK')	text/html	etag:%221fafd-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/ecommerce-products.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ecommerce-products.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:10	115525/115525	---M-Z	200	added ('OK')	text/html	etag:%221c345-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/ecommerce-product-detail.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ecommerce-product-detail.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:10	112812/112812	---M-Z	200	added ('OK')	text/html	etag:%221b8ac-5df2e81594de3-gzip%22	https://themesdesign.in/symox-node/layouts/ecommerce-customers.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ecommerce-customers.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:10	120565/120565	---M-Z	200	added ('OK')	text/html	etag:%221d6f5-5df2e81594de3-gzip%22	https://themesdesign.in/symox-node/layouts/ecommerce-orders.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ecommerce-orders.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:11	105173/105173	---M-Z	200	added ('OK')	text/html	etag:%2219ad5-5df2e81594de3-gzip%22	https://themesdesign.in/symox-node/layouts/ecommerce-cart.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ecommerce-cart.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:11	134148/134148	---M-Z	200	added ('OK')	text/html	etag:%2220c04-5df2e81594de3-gzip%22	https://themesdesign.in/symox-node/layouts/ecommerce-checkout.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ecommerce-checkout.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:11	99091/99091	---M-Z	200	added ('OK')	text/html	etag:%2218313-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/ecommerce-shops.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ecommerce-shops.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:11	102983/102983	---M-Z	200	added ('OK')	text/html	etag:%2219247-5df2e81594de3-gzip%22	https://themesdesign.in/symox-node/layouts/ecommerce-add-product.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ecommerce-add-product.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:12	143249/143249	---M-Z	200	added ('OK')	text/html	etag:%2222f91-5df2e8159da83-gzip%22	https://themesdesign.in/symox-node/layouts/invoices-list.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/invoices-list.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:12	118612/118612	---M-Z	200	added ('OK')	text/html	etag:%221cf54-5df2e81594de3-gzip%22	https://themesdesign.in/symox-node/layouts/contacts-grid.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/contacts-grid.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:12	96270/96270	---M-Z	200	added ('OK')	text/html	etag:%221780e-5df2e8159da83-gzip%22	https://themesdesign.in/symox-node/layouts/invoices-detail.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/invoices-detail.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:12	126554/126554	---M-Z	200	added ('OK')	text/html	etag:%221ee5a-5df2e81594de3-gzip%22	https://themesdesign.in/symox-node/layouts/contacts-list.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/contacts-list.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:12	6759/6759	---M-Z	200	added ('OK')	text/html	etag:%221a67-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/auth-login.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/auth-login.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:13	6971/6971	---M-Z	200	added ('OK')	text/html	etag:%221b3b-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/auth-register.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/auth-register.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:13	4303/4303	---M-Z	200	added ('OK')	text/html	etag:%2210cf-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/auth-recoverpw.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/auth-recoverpw.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:13	3696/3696	---M-Z	200	added ('OK')	text/html	etag:%22e70-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/auth-confirm-mail.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/auth-confirm-mail.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:13	3949/3949	---M-Z	200	added ('OK')	text/html	etag:%22f6d-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/auth-email-verification.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/auth-email-verification.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:13	7287/7287	---M-Z	200	added ('OK')	text/html	etag:%221c77-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/auth-two-step-verification.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/auth-two-step-verification.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:14	86358/86358	---M-Z	200	added ('OK')	text/html	etag:%2215156-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/pages-starter.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/pages-starter.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:14	5321/5321	---M-Z	200	added ('OK')	text/html	etag:%2214c9-5df2e8159ea23-gzip%22	https://themesdesign.in/symox-node/layouts/pages-maintenance.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/pages-maintenance.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:14	3489/3489	---M-Z	200	added ('OK')	text/html	etag:%22da1-5df2e8159ea23-gzip%22	https://themesdesign.in/symox-node/layouts/pages-comingsoon.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/pages-comingsoon.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:14	101710/101710	---M-Z	200	added ('OK')	text/html	etag:%2218d4e-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/pages-timeline.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/pages-timeline.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:15	95173/95173	---M-Z	200	added ('OK')	text/html	etag:%22173c5-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/pages-pricing.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/pages-pricing.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:15	2774/2774	---M-Z	200	added ('OK')	text/html	etag:%22ad6-5df2e8159ea23-gzip%22	https://themesdesign.in/symox-node/layouts/pages-404.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/pages-404.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:15	2774/2774	---M-Z	200	added ('OK')	text/html	etag:%22ad6-5df2e8159ea23-gzip%22	https://themesdesign.in/symox-node/layouts/pages-500.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/pages-500.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:15	109836/109836	---M-Z	200	added ('OK')	text/html	etag:%221ad0c-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/ui-alerts.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-alerts.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:16	133406/133406	---M-Z	200	added ('OK')	text/html	etag:%222091e-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/ui-buttons.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-buttons.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:16	116318/116318	---M-Z	200	added ('OK')	text/html	etag:%221c65e-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/ui-cards.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-cards.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:16	98118/98118	---M-Z	200	added ('OK')	text/html	etag:%2217f46-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/ui-carousel.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-carousel.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:16	147572/147572	---M-Z	200	added ('OK')	text/html	etag:%2224074-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/ui-dropdowns.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-dropdowns.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:16	114700/114700	---M-Z	200	added ('OK')	text/html	etag:%221c00c-5df2e815a3844-gzip%22	https://themesdesign.in/symox-node/layouts/ui-grid.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-grid.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:17	95862/95862	---M-Z	200	added ('OK')	text/html	etag:%2217676-5df2e815a3844-gzip%22	https://themesdesign.in/symox-node/layouts/ui-images.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-images.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:17	140453/140453	---M-Z	200	added ('OK')	text/html	etag:%22224a5-5df2e815a3844-gzip%22	https://themesdesign.in/symox-node/layouts/ui-modals.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-modals.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:17	94887/94887	---M-Z	200	added ('OK')	text/html	etag:%22172a7-5df2e815a3844-gzip%22	https://themesdesign.in/symox-node/layouts/ui-offcanvas.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-offcanvas.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:17	93534/93534	---M-Z	200	added ('OK')	text/html	etag:%2216d5e-5df2e815a3844-gzip%22	https://themesdesign.in/symox-node/layouts/ui-placeholders.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-placeholders.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:17	103770/103770	---M-Z	200	added ('OK')	text/html	etag:%221955a-5df2e815a3844-gzip%22	https://themesdesign.in/symox-node/layouts/ui-progressbars.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-progressbars.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:18	150614/150614	---M-Z	200	added ('OK')	text/html	etag:%2224c56-5df2e815a3844-gzip%22	https://themesdesign.in/symox-node/layouts/ui-tabs-accordions.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-tabs-accordions.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:18	99496/99496	---M-Z	200	added ('OK')	text/html	etag:%22184a8-5df2e815a3844-gzip%22	https://themesdesign.in/symox-node/layouts/ui-typography.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-typography.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:18	87042/87042	---M-Z	200	added ('OK')	text/html	etag:%2215402-5df2e815a3844-gzip%22	https://themesdesign.in/symox-node/layouts/ui-video.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-video.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:18	119608/119608	---M-Z	200	added ('OK')	text/html	etag:%221d338-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/ui-general.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-general.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:19	129467/129467	---M-Z	200	added ('OK')	text/html	etag:%221f9bb-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/ui-colors.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/ui-colors.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:19	92965/92965	---M-Z	200	added ('OK')	text/html	etag:%2216b25-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/extended-lightbox.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/extended-lightbox.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:19	92245/92245	---M-Z	200	added ('OK')	text/html	etag:%2216855-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/extended-rangeslider.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/extended-rangeslider.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:19	89770/89770	---M-Z	200	added ('OK')	text/html	etag:%2215eaa-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/extended-sweet-alert.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/extended-sweet-alert.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:19	87479/87479	---M-Z	200	added ('OK')	text/html	etag:%22155b7-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/extended-rating.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/extended-rating.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:20	100866/100866	---M-Z	200	added ('OK')	text/html	etag:%2218a02-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/extended-notifications.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/extended-notifications.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:20	119991/119991	---M-Z	200	added ('OK')	text/html	etag:%221d4b7-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/form-elements.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/form-elements.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:20	98509/98509	---M-Z	200	added ('OK')	text/html	etag:%22180cd-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/form-validation.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/form-validation.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:20	120595/120595	---M-Z	200	added ('OK')	text/html	etag:%221d713-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/form-advanced.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/form-advanced.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:21	91300/91300	---M-Z	200	added ('OK')	text/html	etag:%22164a4-5df2e81597cc3-gzip%22	https://themesdesign.in/symox-node/layouts/form-editors.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/form-editors.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:21	88657/88657	---M-Z	200	added ('OK')	text/html	etag:%2215a51-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/form-uploads.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/form-uploads.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:21	104897/104897	---M-Z	200	added ('OK')	text/html	etag:%22199c1-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/form-wizard.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/form-wizard.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:21	91241/91241	---M-Z	200	added ('OK')	text/html	etag:%2216469-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/form-mask.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/form-mask.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:22	127380/127380	---M-Z	200	added ('OK')	text/html	etag:%221f194-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/tables-basic.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/tables-basic.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:22	92532/92532	---M-Z	200	added ('OK')	text/html	etag:%2216974-5df2e815a1904-gzip%22	https://themesdesign.in/symox-node/layouts/tables-advanced.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/tables-advanced.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:22	103811/103811	---M-Z	200	added ('OK')	text/html	etag:%2219583-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/charts-apex.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/charts-apex.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:23	90696/90696	---M-Z	200	added ('OK')	text/html	etag:%2216248-5df2e81593e43-gzip%22	https://themesdesign.in/symox-node/layouts/charts-chartjs.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/charts-chartjs.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:24	154396/154396	---M-Z	200	added ('OK')	text/html	etag:%2225b1c-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/icons-feather.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/icons-feather.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:24	353061/353061	---M-Z	200	added ('OK')	text/html	etag:%2256325-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/icons-boxicons.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/icons-boxicons.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:25	92909/92909	---M-Z	200	added ('OK')	text/html	etag:%2216aed-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/icons-materialdesign.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/icons-materialdesign.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:25	134887/134887	---M-Z	200	added ('OK')	text/html	etag:%2220ee7-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/icons-dripicons.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/icons-dripicons.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:25	88835/88835	---M-Z	200	added ('OK')	text/html	etag:%2215b03-5df2e81598c63-gzip%22	https://themesdesign.in/symox-node/layouts/icons-fontawesome.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/icons-fontawesome.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:25	89532/89532	---M-Z	200	added ('OK')	text/html	etag:%2215dbc-5df2e8159ea23-gzip%22	https://themesdesign.in/symox-node/layouts/maps-google.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/maps-google.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:26	90454/90454	---M-Z	200	added ('OK')	text/html	etag:%2216156-5df2e8159ea23-gzip%22	https://themesdesign.in/symox-node/layouts/maps-vector.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/maps-vector.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:26	90735/90735	---M-Z	200	added ('OK')	text/html	etag:%221626f-5df2e8159ea23-gzip%22	https://themesdesign.in/symox-node/layouts/maps-leaflet.html	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/maps-leaflet.html	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
13:19:26	11096/11096	---M--	200	added ('OK')	image/jpeg	etag:%222b58-5df2e8151cc02%22	https://themesdesign.in/symox-node/layouts/assets/images/users/avatar-5.jpg	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/images/users/avatar-5.jpg	(from https://themesdesign.in/symox-node/layouts/layouts-vertical.html)
